"US general imports, monthly, HS10 line items. Source: US Census Bureau international trade API (api.census.gov), pulled 2026-09. Unit value = customs value / quantity. Customs value excludes duty, freight and insurance.",,,,,,,,,,,
month,hts10,commodity,group,census_description,customs_value_usd,quantity,unit,unit_value_usd_per_unit,china_value_usd,china_quantity,china_share_of_value_pct
2025-02,8110100000,antimony (unwrought/powder),restricted,UNWROUGHT ANTIMONY; POWDERS,12326691,334594,KG,36.8407,957432,25249,7.77
2025-03,8110100000,antimony (unwrought/powder),restricted,UNWROUGHT ANTIMONY; POWDERS,16968796,460997,KG,36.8089,32432,249,0.19
2025-04,8110100000,antimony (unwrought/powder),restricted,UNWROUGHT ANTIMONY; POWDERS,13254260,340342,KG,38.9439,1088682,25249,8.21
2025-05,8110100000,antimony (unwrought/powder),restricted,UNWROUGHT ANTIMONY; POWDERS,20975389,466477,KG,44.9655,122532,2249,0.58
2025-06,8110100000,antimony (unwrought/powder),restricted,UNWROUGHT ANTIMONY; POWDERS,8587226,189155,KG,45.3978,0,0,0.0
2025-07,8110100000,antimony (unwrought/powder),restricted,UNWROUGHT ANTIMONY; POWDERS,19974359,388055,KG,51.473,0,0,0.0
2025-08,8110100000,antimony (unwrought/powder),restricted,UNWROUGHT ANTIMONY; POWDERS,29471577,553205,KG,53.2742,64865,499,0.22
2025-09,8110100000,antimony (unwrought/powder),restricted,UNWROUGHT ANTIMONY; POWDERS,10923286,208571,KG,52.372,0,0,0.0
2025-10,8110100000,antimony (unwrought/powder),restricted,UNWROUGHT ANTIMONY; POWDERS,7509392,151126,KG,49.6896,0,0,0.0
2025-11,8110100000,antimony (unwrought/powder),restricted,UNWROUGHT ANTIMONY; POWDERS,6240762,119972,KG,52.0185,0,0,0.0
2025-12,8110100000,antimony (unwrought/powder),restricted,UNWROUGHT ANTIMONY; POWDERS,1548786,35313,KG,43.8588,0,0,0.0
2026-01,8110100000,antimony (unwrought/powder),restricted,UNWROUGHT ANTIMONY; POWDERS,1779237,47163,KG,37.7253,,,
2026-02,8110100000,antimony (unwrought/powder),restricted,UNWROUGHT ANTIMONY; POWDERS,4121562,158746,KG,25.9632,,,
2026-03,8110100000,antimony (unwrought/powder),restricted,UNWROUGHT ANTIMONY; POWDERS,4479256,158882,KG,28.1923,245700,300,5.49
2026-04,8110100000,antimony (unwrought/powder),restricted,UNWROUGHT ANTIMONY; POWDERS,4792183,199270,KG,24.0487,50600,252,1.06
2026-05,8110100000,antimony (unwrought/powder),restricted,UNWROUGHT ANTIMONY; POWDERS,4873825,199130,KG,24.4756,0,0,0.0
2026-06,8110100000,antimony (unwrought/powder),restricted,UNWROUGHT ANTIMONY; POWDERS,7784757,309989,KG,25.113,41028,204,0.53
2026-07,8110100000,antimony (unwrought/powder),restricted,UNWROUGHT ANTIMONY; POWDERS,3625101,140161,KG,25.8638,9574,48,0.26
2023-01,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",223421,18867,KG,11.8419,,,
2023-02,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",567566,61839,KG,9.1781,145617,20559,25.66
2023-03,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",398833,41005,KG,9.7264,228840,20000,57.38
2023-04,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",391220,40718,KG,9.608,386580,40647,98.81
2023-05,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",541774,61485,KG,8.8115,9832,1145,1.81
2023-06,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",311270,29643,KG,10.5006,59324,7917,19.06
2023-07,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",703021,62115,KG,11.3181,0,0,0.0
2023-08,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",198797,20369,KG,9.7598,182102,20000,91.6
2023-09,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",791422,85680,KG,9.237,525480,63367,66.4
2023-10,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",1521487,177409,KG,8.5762,966489,116909,63.52
2023-11,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",779723,85715,KG,9.0967,44525,5418,5.71
2023-12,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",414108,41279,KG,10.0319,200000,20000,48.3
2024-01,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",65961,5186,KG,12.7191,,,
2024-02,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",24295,1104,KG,22.0063,,,
2024-03,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",602145,66286,KG,9.084,200000,20000,33.21
2024-04,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",1189959,140701,KG,8.4574,204950,20514,17.22
2024-05,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",334162,34999,KG,9.5478,0,0,0.0
2024-06,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",975160,111552,KG,8.7418,403560,51025,41.38
2024-07,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",209369,18216,KG,11.4937,198184,17962,94.66
2024-08,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",1174332,90119,KG,13.0309,260000,20000,22.14
2024-09,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",299686,20524,KG,14.6017,3520,3,1.17
2024-10,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",848586,59950,KG,14.1549,0,0,0.0
2024-11,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",316340,21440,KG,14.7547,0,0,0.0
2024-12,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",646675,55459,KG,11.6604,200000,20000,30.93
2025-01,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",957378,80954,KG,11.8262,406825,40500,42.49
2025-02,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",580874,42305,KG,13.7306,0,0,0.0
2025-03,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",2498769,117509,KG,21.2645,928129,27000,37.14
2025-04,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",853326,45134,KG,18.9065,0,0,0.0
2025-05,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",1060616,50827,KG,20.8672,0,0,0.0
2025-06,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",44342,634,KG,69.9401,0,0,0.0
2025-07,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",1963144,43348,KG,45.288,0,0,0.0
2025-08,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",54248,692,KG,78.3931,0,0,0.0
2025-09,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",506805,20131,KG,25.1754,0,0,0.0
2025-10,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",1165615,40821,KG,28.5543,2070,2,0.18
2025-11,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",783538,25164,KG,31.1373,0,0,0.0
2025-12,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",781746,20484,KG,38.1637,0,0,0.0
2026-01,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",751546,19994,KG,37.5886,,,
2026-02,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",2225,20,KG,111.25,,,
2026-03,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",833683,20377,KG,40.9129,,,
2026-04,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",176094,2617,KG,67.2885,,,
2026-05,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",923231,21082,KG,43.7924,,,
2026-06,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",621491,7588,KG,81.9045,,,
2026-07,8106100000,bismuth (>99.99%),restricted,"BISMUTH AND ARTICLES THEREOF CONTAINING MORE THAN 99.99% BISMUTH, BY WEIGHT",2446097,43973,KG,55.6272,,,
2023-01,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,227879,676,KG,337.0991,,,
2023-02,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,235708,628,KG,375.3312,,,
2023-03,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,297736,1064,KG,279.8271,4850,10,1.63
2023-04,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,147819,473,KG,312.5137,53000,200,35.85
2023-05,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,337247,1121,KG,300.8448,246050,820,72.96
2023-06,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,319537,1088,KG,293.6921,138500,500,43.34
2023-07,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,196524,441,KG,445.6327,7175,4,3.65
2023-08,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,369191,950,KG,388.6221,0,0,0.0
2023-09,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,429037,1150,KG,373.0757,0,0,0.0
2023-10,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,307454,689,KG,446.2322,0,0,0.0
2023-11,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,577951,1504,KG,384.2759,0,0,0.0
2023-12,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,723288,1654,KG,437.2963,240000,500,33.18
2024-01,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,378990,878,KG,431.6515,49500,100,13.06
2024-02,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,366574,1555,KG,235.7389,0,0,0.0
2024-03,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,601832,1098,KG,548.1166,0,0,0.0
2024-04,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,631781,1290,KG,489.7527,247500,500,39.17
2024-05,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,198156,914,KG,216.8009,0,0,0.0
2024-06,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,269006,604,KG,445.3742,0,0,0.0
2024-07,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,325878,683,KG,477.1274,0,0,0.0
2024-08,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,221288,534,KG,414.397,0,0,0.0
2024-09,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,312640,622,KG,502.6367,0,0,0.0
2024-10,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,721170,1224,KG,589.1912,0,0,0.0
2024-11,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,685750,1340,KG,511.7537,152400,300,22.22
2024-12,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,106991,239,KG,447.6611,0,0,0.0
2025-01,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,1567078,3296,KG,475.4484,,,
2025-02,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,1462087,2376,KG,615.3565,51880,95,3.55
2025-03,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,2140328,3528,KG,606.6689,608191,1000,28.42
2025-04,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,1232333,2284,KG,539.5504,0,0,0.0
2025-05,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,442278,819,KG,540.022,0,0,0.0
2025-06,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,326510,650,KG,502.3231,0,0,0.0
2025-07,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,1402170,2061,KG,680.3348,2279,3,0.16
2025-08,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,1184307,1333,KG,888.4524,0,0,0.0
2025-09,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,1457276,2344,KG,621.7048,0,0,0.0
2025-10,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,950616,1166,KG,815.2796,0,0,0.0
2025-11,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,989922,1100,KG,899.9291,0,0,0.0
2025-12,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,3399850,3097,KG,1097.7882,0,0,0.0
2026-01,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,2295657,5557,KG,413.1109,,,
2026-02,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,1425055,1523,KG,935.6894,,,
2026-03,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,1197648,1783,KG,671.7039,7000,1,0.58
2026-04,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,4297917,5491,KG,782.7203,441600,260,10.27
2026-05,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,4215576,2898,KG,1454.6501,403200,210,9.56
2026-06,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,5653559,3937,KG,1436.0069,487000,466,8.61
2026-07,8112921000,gallium,restricted,UNWROUGHT GALLIUM INCL POWDERS,4291413,2861,KG,1499.9696,2650000,1275,61.75
2023-01,8112926500,germanium (powders),restricted,GERMANIUM POWDER,30763,20,KG,1538.15,,,
2023-02,8112926500,germanium (powders),restricted,GERMANIUM POWDER,0,0,KG,,,,
2023-03,8112926500,germanium (powders),restricted,GERMANIUM POWDER,970565,630,KG,1540.5794,,,
2023-04,8112926500,germanium (powders),restricted,GERMANIUM POWDER,41568,6,KG,6928.0,,,
2023-05,8112926500,germanium (powders),restricted,GERMANIUM POWDER,110988,82,KG,1353.5122,,,
2023-06,8112926500,germanium (powders),restricted,GERMANIUM POWDER,0,0,KG,,,,
2023-07,8112926500,germanium (powders),restricted,GERMANIUM POWDER,768381,497,KG,1546.0382,,,
2023-08,8112926500,germanium (powders),restricted,GERMANIUM POWDER,3619837,4096,KG,883.7493,,,
2023-09,8112926500,germanium (powders),restricted,GERMANIUM POWDER,192938,125,KG,1543.504,,,
2023-10,8112926500,germanium (powders),restricted,GERMANIUM POWDER,212364,123,KG,1726.5366,,,
2023-11,8112926500,germanium (powders),restricted,GERMANIUM POWDER,191149,149,KG,1282.8792,,,
2023-12,8112926500,germanium (powders),restricted,GERMANIUM POWDER,0,0,KG,,,,
2024-01,8112926500,germanium (powders),restricted,GERMANIUM POWDER,35610,8,KG,4451.25,,,
2024-02,8112926500,germanium (powders),restricted,GERMANIUM POWDER,1147189,724,KG,1584.5152,,,
2024-03,8112926500,germanium (powders),restricted,GERMANIUM POWDER,414847,255,KG,1626.851,,,
2024-04,8112926500,germanium (powders),restricted,GERMANIUM POWDER,1000144,643,KG,1555.4339,,,
2024-05,8112926500,germanium (powders),restricted,GERMANIUM POWDER,859270,552,KG,1556.6486,,,
2024-06,8112926500,germanium (powders),restricted,GERMANIUM POWDER,492410,313,KG,1573.1949,,,
2024-07,8112926500,germanium (powders),restricted,GERMANIUM POWDER,1882278,1207,KG,1559.4681,,,
2024-08,8112926500,germanium (powders),restricted,GERMANIUM POWDER,1101339,2154,KG,511.2994,,,
2024-09,8112926500,germanium (powders),restricted,GERMANIUM POWDER,234235,135,KG,1735.0741,,,
2024-10,8112926500,germanium (powders),restricted,GERMANIUM POWDER,707873,455,KG,1555.7648,,,
2024-11,8112926500,germanium (powders),restricted,GERMANIUM POWDER,1270645,781,KG,1626.9462,,,
2024-12,8112926500,germanium (powders),restricted,GERMANIUM POWDER,969207,623,KG,1555.7095,,,
2025-01,8112926500,germanium (powders),restricted,GERMANIUM POWDER,485855,158,KG,3075.0316,,,
2025-02,8112926500,germanium (powders),restricted,GERMANIUM POWDER,153528,58,KG,2647.0345,,,
2025-03,8112926500,germanium (powders),restricted,GERMANIUM POWDER,807552,404,KG,1998.8911,,,
2025-04,8112926500,germanium (powders),restricted,GERMANIUM POWDER,0,0,KG,,,,
2025-05,8112926500,germanium (powders),restricted,GERMANIUM POWDER,0,0,KG,,,,
2025-06,8112926500,germanium (powders),restricted,GERMANIUM POWDER,47830,28,KG,1708.2143,,,
2025-07,8112926500,germanium (powders),restricted,GERMANIUM POWDER,7600,20,KG,380.0,,,
2025-08,8112926500,germanium (powders),restricted,GERMANIUM POWDER,206949,63,KG,3284.9048,,,
2025-09,8112926500,germanium (powders),restricted,GERMANIUM POWDER,52995,5,KG,10599.0,,,
2025-10,8112926500,germanium (powders),restricted,GERMANIUM POWDER,101135,15,KG,6742.3333,,,
2025-11,8112926500,germanium (powders),restricted,GERMANIUM POWDER,370631,118,KG,3140.9407,,,
2025-12,8112926500,germanium (powders),restricted,GERMANIUM POWDER,41500,4,KG,10375.0,,,
2026-01,8112926500,germanium (powders),restricted,GERMANIUM POWDER,141803,18,KG,7877.9444,,,
2026-02,8112926500,germanium (powders),restricted,GERMANIUM POWDER,397838,91,KG,4371.8462,,,
2026-03,8112926500,germanium (powders),restricted,GERMANIUM POWDER,1271057,273,KG,4655.8864,,,
2026-04,8112926500,germanium (powders),restricted,GERMANIUM POWDER,405640,86,KG,4716.7442,,,
2026-05,8112926500,germanium (powders),restricted,GERMANIUM POWDER,1385036,223,KG,6210.9238,,,
2026-06,8112926500,germanium (powders),restricted,GERMANIUM POWDER,531125,120,KG,4426.0417,,,
2026-07,8112926500,germanium (powders),restricted,GERMANIUM POWDER,265170,46,KG,5764.5652,,,
2023-01,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,4143125,3614,KG,1146.4098,4028362,3595,97.23
2023-02,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,1006987,875,KG,1150.8423,859180,785,85.32
2023-03,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,4175407,3176,KG,1314.6747,3096645,2392,74.16
2023-04,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,1004757,714,KG,1407.2227,340305,257,33.87
2023-05,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,789527,523,KG,1509.6119,527976,396,66.87
2023-06,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,1713168,1305,KG,1312.7724,582132,481,33.98
2023-07,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,2031986,1542,KG,1317.7601,1915752,1496,94.28
2023-08,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,2669208,1859,KG,1435.83,2158323,1391,80.86
2023-09,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,474916,281,KG,1690.0925,2700,2,0.57
2023-10,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,1177231,713,KG,1651.0954,432111,290,36.71
2023-11,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,407519,219,KG,1860.8174,0,0,0.0
2023-12,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,347824,118,KG,2947.661,2701,1,0.78
2024-01,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,562834,368,KG,1529.4402,172750,127,30.69
2024-02,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,938515,631,KG,1487.3455,750600,500,79.98
2024-03,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,2818405,1702,KG,1655.9371,320000,200,11.35
2024-04,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,1581790,969,KG,1632.3942,632318,404,39.97
2024-05,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,1790072,1010,KG,1772.3485,453600,300,25.34
2024-06,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,565821,314,KG,1801.9777,335508,200,59.3
2024-07,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,897483,473,KG,1897.4271,447044,273,49.81
2024-08,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,1679803,784,KG,2142.6059,200396,77,11.93
2024-09,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,2631752,1079,KG,2439.0658,1258593,450,47.82
2024-10,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,1825983,660,KG,2766.6409,757175,252,41.47
2024-11,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,4127546,1581,KG,2610.7185,1148393,400,27.82
2024-12,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,3624871,1454,KG,2493.0337,734906,250,20.27
2025-01,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,1916588,683,KG,2806.1318,145645,50,7.6
2025-02,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,2551173,978,KG,2608.5613,0,0,0.0
2025-03,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,3479168,1606,KG,2166.3562,1223508,501,35.17
2025-04,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,919967,746,KG,1233.1997,652199,610,70.89
2025-05,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,174906,64,KG,2732.9062,0,0,0.0
2025-06,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,1733066,484,KG,3580.7149,365650,104,21.1
2025-07,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,1152638,345,KG,3340.9797,0,0,0.0
2025-08,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,588058,253,KG,2324.3399,0,0,0.0
2025-09,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,1656997,474,KG,3495.7743,0,0,0.0
2025-10,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,1073789,241,KG,4455.556,40502,4,3.77
2025-11,8112926000,germanium (unwrought),restricted,GERMANIUM UNWROUGHT,816056,213,KG,3831.2488,0,0,0.0
